Empresa,Instalacion,Equipo,Mantenimiento,Desconexion de carga,TiempoProgramado,TiempoEjecutado,DiferenciaTiempo,Empresa Afectada,TrabajosSuspendidos,TrabajosProrrogados
CELEC EP - TRANSELECTRIC,Línea_Transmisión El Inga - Pomasqui 230 kV,Circuito uno,PROGRAMADO,0.0,44493.26875,0,-44493.26875,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión El Inga - Pomasqui 230 kV,E&S - Línea,PROGRAMADO,0.0,44254.3,0,-44254.3,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión El Inga - Pomasqui 230 kV,E&S - Línea,PROGRAMADO,0.0,44262.3145833333,0,-44262.3145833333,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión El Inga - Pomasqui 230 kV,E&S - Línea,PROGRAMADO,0.0,44310.3145833333,0,-44310.3145833333,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión El Inga - Santa Rosa 230 kV,Circuito dos,PROGRAMADO,0.0,44414.3618055556,0,-44414.3618055556,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión El Inga - Santa Rosa 230 kV,Circuito dos,PROGRAMADO,0.0,44415.31875,0,-44415.31875,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión El Inga - Santa Rosa 230 kV,Circuito dos,EMERGENTE,0.0,44416.3097222222,0,-44416.3097222222,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión El Inga - Santa Rosa 230 kV,Circuito dos,EMERGENTE,0.0,44417.2916666667,0,-44417.2916666667,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión El Inga - Santa Rosa 230 kV,Circuito uno,EMERGENTE,0.0,44422.2958333333,0,-44422.2958333333,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión El Inga - Santa Rosa 230 kV,Circuito uno,EMERGENTE,0.0,44423.2958333333,0,-44423.2958333333,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión El Inga - Santa Rosa 230 kV,Circuito uno,EMERGENTE,0.0,44424.3270833333,0,-44424.3270833333,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión El Inga - Santa Rosa 230 kV,Circuito uno,EMERGENTE,0.0,44425.25,0,-44425.25,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión El Inga - Santa Rosa 230 kV,E&S - Línea,EMERGENTE,0.0,44391.3472222222,0,-44391.3472222222,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión El Inga - Tisaleo 500 kV,Circuito uno,EMERGENTE,0.0,44506.375,"Se solicita extensión de los trabajos hasta el 07/11/2021 17:00 debido a inconvenientes con el traslado de materiales, por lo cual, el reactor de línea RL8 se encuentra indisponible hasta la finalización de los mismos.",,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esclusas,Capacitor C1,EMERGENTE,0.0,44332.2895833333,0,-44332.2895833333,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esclusas,Capacitor C1,EMERGENTE,0.0,44446.4236111111,0,-44446.4236111111,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esclusas,Posición Capacitor 1,EMERGENTE,0.0,44338.2888888889,0,-44338.2888888889,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esclusas,Posición Capacitor 2,EMERGENTE,0.0,44339.2854166667,0,-44339.2854166667,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esclusas,Posición Capacitores,EMERGENTE,0.0,44294.1972222222,0,-44294.1972222222,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esclusas,Posición Caraguay 1,EMERGENTE,0.0,44485.2861111111,0,-44485.2861111111,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esclusas,Posición Caraguay 1,EMERGENTE,0.0,44486.2673611111,0,-44486.2673611111,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esclusas,Posición Caraguay 2,EMERGENTE,0.0,44485.2875,0,-44485.2875,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esclusas,Posición Caraguay 2,EMERGENTE,0.0,44486.2673611111,0,-44486.2673611111,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esclusas,Posición Chorrillos,EMERGENTE,0.0,44479.2930555556,0,-44479.2930555556,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esclusas,Posición Durán,EMERGENTE,0.0,44388.2909722222,0,-44388.2909722222,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esclusas,Posición Sopladora,EMERGENTE,0.0,44387.26875,0,-44387.26875,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esclusas,Posición Sopladora,EMERGENTE,0.0,44389.5277777778,0,-44389.5277777778,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esclusas,Posición Termoguayas,EMERGENTE,0.0,44487.2916666667,0,-44487.2916666667,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esclusas,Posición Trinitaria,EMERGENTE,0.0,44478.2868055556,0,-44478.2868055556,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esclusas,Posición Victoria II,EMERGENTE,0.0,44449.2888888889,0,-44449.2888888889,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esclusas - Sopladora 230 kV,Circuito uno,EMERGENTE,0.0,44386.3333333333,0,-44386.3333333333,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esclusas - Sopladora 230 kV,Circuito uno,EMERGENTE,0.0,44387.26875,0,-44387.26875,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esclusas - Sopladora 230 kV,Circuito uno,EMERGENTE,0.0,44393.3305555556,0,-44393.3305555556,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esclusas - Sopladora 230 kV,Circuito uno,EMERGENTE,0.0,44394.3069444444,0,-44394.3069444444,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esclusas - Sopladora 230 kV,Circuito uno,EMERGENTE,0.0,44394.3069444444,0,-44394.3069444444,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esclusas - Sopladora 230 kV,Circuito uno,EMERGENTE,0.0,44451.2888888889,0,-44451.2888888889,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esclusas - Trinitaria 230 kV,Circuito uno,EMERGENTE,0.0,44477.3708333333,0,-44477.3708333333,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esclusas - Trinitaria 230 kV,Circuito uno,EMERGENTE,0.0,44498.3791666667,0,-44498.3791666667,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esclusas -Termoguayas 230 kV,Circuito uno,EMERGENTE,0.0,44487.3388888889,0,-44487.3388888889,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Autotransformador ATQ,EMERGENTE,0.0,44268.3180555556,0,-44268.3180555556,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Autotransformador ATR,EMERGENTE,0.0,44387.375,0,-44387.375,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Autotransformador ATT,EMERGENTE,0.0,44493.3694444444,0,-44493.3694444444,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Capacitor C1,EMERGENTE,0.0,44464.3256944444,0,-44464.3256944444,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Capacitor C1,EMERGENTE,0.0,44464.3256944444,0,-44464.3256944444,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Capacitor C1,EMERGENTE,0.0,44464.3256944444,0,-44464.3256944444,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición 1 C.Esmeraldas II,EMERGENTE,0.0,44437.3222222222,0,-44437.3222222222,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición 2 C.Esmeraldas II,EMERGENTE,0.0,44437.3222222222,0,-44437.3222222222,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición acoplador,EMERGENTE,0.0,44302.5784722222,0,-44302.5784722222,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición acoplador,EMERGENTE,0.0,44422.4395833333,0,-44422.4395833333,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición alta ATQ,EMERGENTE,0.0,44438.3291666667,0,-44438.3291666667,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición alta ATT,EMERGENTE,0.0,44302.5347222222,0,-44302.5347222222,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición alta ATT,EMERGENTE,0.0,44305.3333333333,0,-44305.3333333333,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición alta ATT,PROGRAMADO,0.0,44306.3333333333,0,-44306.3333333333,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición alta ATT,EMERGENTE,0.0,44307.3333333333,0,-44307.3333333333,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición alta ATT,EMERGENTE,0.0,44490.3291666667,0,-44490.3291666667,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición baja ATQ,PROGRAMADO,0.0,44466.3298611111,0,-44466.3298611111,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición baja ATQ,PROGRAMADO,0.0,44546.4173611111,0,-44546.4173611111,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición baja ATT,PROGRAMADO,0.0,44468.3263888889,0,-44468.3263888889,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición de alta ATR,PROGRAMADO,0.0,44467.3305555556,0,-44467.3305555556,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición de alta MT1,PROGRAMADO,0.0,44436.4784722222,0,-44436.4784722222,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición de baja ATR,PROGRAMADO,0.0,44463.4763888889,0,-44463.4763888889,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Esmeraldas 1 (L1),PROGRAMADO,0.0,44462.325,0,-44462.325,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Esmeraldas 1 (L1),PROGRAMADO,0.0,44545.5895833333,0,-44545.5895833333,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Esmeraldas 2 (L2),PROGRAMADO,0.0,44462.4770833333,0,-44462.4770833333,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Esmeraldas 2 (L2),PROGRAMADO,0.0,44546.3256944444,0,-44546.3256944444,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Esmeraldas 3 (L3),PROGRAMADO,0.0,44463.3298611111,0,-44463.3298611111,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Quininde,PROGRAMADO,0.0,44438.4833333333,0,-44438.4833333333,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Refinería 1,PROGRAMADO,0.0,44375.3430555556,0,-44375.3430555556,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Refinería 1,PROGRAMADO,0.0,44376.2916666667,0,-44376.2916666667,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Refinería 1,PROGRAMADO,0.0,44377.3958333333,0,-44377.3958333333,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Refinería 1,PROGRAMADO,0.0,44378.34375,0,-44378.34375,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Refinería 1,EMERGENTE,0.0,44379.35,0,-44379.35,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Refinería 1,EMERGENTE,0.0,44408.4166666667,0,-44408.4166666667,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Refinería 1,PROGRAMADO,0.0,44491.3159722222,0,-44491.3159722222,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Refinería 1 (L4),PROGRAMADO,0.0,44465.4763888889,0,-44465.4763888889,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Refinería 2 (L5),PROGRAMADO,0.0,44466.4743055556,0,-44466.4743055556,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Santo Domingo 1,PROGRAMADO,0.0,44302.5784722222,0,-44302.5784722222,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Santo Domingo 1,PROGRAMADO,0.0,44305.3333333333,0,-44305.3333333333,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Santo Domingo 1,PROGRAMADO,0.0,44306.3333333333,0,-44306.3333333333,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Santo Domingo 1,PROGRAMADO,0.0,44307.3333333333,0,-44307.3333333333,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Santo Domingo 1,PROGRAMADO,0.0,44423.3333333333,0,-44423.3333333333,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Santo Domingo 1,PROGRAMADO,0.0,44467.4722222222,0,-44467.4722222222,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Santo Domingo 2,PROGRAMADO,0.0,44302.5784722222,0,-44302.5784722222,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Santo Domingo 2,PROGRAMADO,0.0,44305.3333333333,0,-44305.3333333333,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Santo Domingo 2,PROGRAMADO,0.0,44306.3333333333,0,-44306.3333333333,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Santo Domingo 2,PROGRAMADO,0.0,44307.3333333333,0,-44307.3333333333,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Santo Domingo 2,PROGRAMADO,0.0,44489.425,0,-44489.425,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Transferencia,PROGRAMADO,0.0,44436.3201388889,0,-44436.3201388889,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Transferencia,PROGRAMADO,0.0,44461.4243055556,0,-44461.4243055556,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Posición Transferencia,PROGRAMADO,0.0,44545.4236111111,0,-44545.4236111111,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Subestación 138 kV,PROGRAMADO,0.0,44265.3270833333,0,-44265.3270833333,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Subestación 230 kV,PROGRAMADO,0.0,44264.3215277778,0,-44264.3215277778,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Subestación 230 kV,PROGRAMADO,0.0,44305.3333333333,0,-44305.3333333333,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Subestación 230 kV,PROGRAMADO,0.0,44306.3333333333,0,-44306.3333333333,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Subestación 230 kV,PROGRAMADO,0.0,44307.3333333333,0,-44307.3333333333,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Subestación Todos,PROGRAMADO,0.0,44524.0152777778,0,-44524.0152777778,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Esmeraldas,Subestación Todos,PROGRAMADO,0.0,44532.0361111111,0,-44532.0361111111,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Quinindé 138 kV,Circuito uno,PROGRAMADO,0.0,44324.3118055556,0,-44324.3118055556,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Quinindé 138 kV,Circuito uno,PROGRAMADO,0.0,44325.2993055556,0,-44325.2993055556,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Quinindé 138 kV,Circuito uno,PROGRAMADO,0.0,44528.2847222222,0,-44528.2847222222,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44369.3152777778,0,-44369.3152777778,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44370.3152777778,0,-44370.3152777778,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44371.3333333333,0,-44371.3333333333,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44372.3333333333,0,-44372.3333333333,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44373.3333333333,0,-44373.3333333333,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44374.3333333333,0,-44374.3333333333,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44375.3145833333,0,-44375.3145833333,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44376.3236111111,0,-44376.3236111111,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44377.3166666667,0,-44377.3166666667,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44378.3034722222,0,-44378.3034722222,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44379.3194444444,0,-44379.3194444444,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44380.3118055556,0,-44380.3118055556,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44381.3270833333,0,-44381.3270833333,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44382.3159722222,0,-44382.3159722222,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44383.3041666667,0,-44383.3041666667,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44384.3291666667,0,-44384.3291666667,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44385.3333333333,0,-44385.3333333333,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44386.3333333333,0,-44386.3333333333,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44387.3333333333,0,-44387.3333333333,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44388.3333333333,0,-44388.3333333333,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44389.325,0,-44389.325,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44390.3604166667,0,-44390.3604166667,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44391.3229166667,0,-44391.3229166667,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44392.3395833333,0,-44392.3395833333,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44393.3048611111,0,-44393.3048611111,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44394.3055555556,0,-44394.3055555556,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44395.3236111111,0,-44395.3236111111,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44396.3125,0,-44396.3125,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44397.3256944444,0,-44397.3256944444,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44398.3069444444,0,-44398.3069444444,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44403.3395833333,0,-44403.3395833333,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,EMERGENTE,0.0,44404.325,0,-44404.325,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44473.3201388889,0,-44473.3201388889,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,EMERGENTE,0.0,44473.3215277778,0,-44473.3215277778,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,EMERGENTE,0.0,44474.3201388889,0,-44474.3201388889,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,EMERGENTE,0.0,44474.3201388889,0,-44474.3201388889,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,EMERGENTE,0.0,44475.3298611111,0,-44475.3298611111,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,EMERGENTE,0.0,44475.3298611111,0,-44475.3298611111,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,EMERGENTE,0.0,44476.31875,0,-44476.31875,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,EMERGENTE,0.0,44476.31875,0,-44476.31875,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,EMERGENTE,0.0,44477.3069444444,0,-44477.3069444444,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44477.3069444444,0,-44477.3069444444,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,EMERGENTE,0.0,44478.3222222222,0,-44478.3222222222,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Esmeraldas - Santo Domingo 230 kV,E&S - Línea,PROGRAMADO,0.0,44478.3222222222,0,-44478.3222222222,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Francisco de Orellana,Autotransformador ATQ,EMERGENTE,0.0,44267.6631944444,0,-44267.6631944444,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Francisco de Orellana,Subestación Todos,EMERGENTE,0.0,44376.1680555556,0,-44376.1680555556,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Francisco de Orellana,Subestación Todos,EMERGENTE,0.0,44504.9493055556,0,-44504.9493055556,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Francisco de Orellana,Subestación Todos,EMERGENTE,0.0,44527.0152777778,0,-44527.0152777778,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Francisco de Orellana - Loreto 138 kV,Circuito uno,EMERGENTE,0.0,44487.3375,0,-44487.3375,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Francisco de Orellana - Loreto 138 kV,Circuito uno,EMERGENTE,0.0,44495.3868055556,0,-44495.3868055556,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Francisco de Orellana - Loreto 138 kV,Circuito uno,EMERGENTE,0.0,44496.325,0,-44496.325,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Francisco de Orellana - Loreto 138 kV,Circuito uno,PROGRAMADO,0.0,44497.3118055556,0,-44497.3118055556,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Francisco de Orellana - Loreto 138 kV,Circuito uno,EMERGENTE,0.0,44498.3131944444,0,-44498.3131944444,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión Francisco de Orellana - Loreto 138 kV,Circuito uno,EMERGENTE,0.0,44499.3076388889,0,-44499.3076388889,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión G Zevallos - Salitral 69 kV,Circuito dos,EMERGENTE,0.0,44442.3340277778,0,-44442.3340277778,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión G Zevallos - Salitral 69 kV,Circuito dos,EMERGENTE,0.0,44443.31875,0,-44443.31875,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión G Zevallos - Salitral 69 kV,Circuito dos,EMERGENTE,0.0,44444.3381944444,0,-44444.3381944444,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión G Zevallos - Salitral 69 kV,Circuito uno,EMERGENTE,0.0,44442.3340277778,0,-44442.3340277778,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión G Zevallos - Salitral 69 kV,Circuito uno,EMERGENTE,0.0,44443.31875,0,-44443.31875,0,NO,SI
CELEC EP - TRANSELECTRIC,Línea_Transmisión G Zevallos - Salitral 69 kV,Circuito uno,EMERGENTE,0.0,44444.3381944444,0,-44444.3381944444,0,NO,SI
